N,a,z2
-16.514,6.730710727516118e-08,9.060493379500111e-17
-16.507,6.777990990468132e-08,9.188232373373436e-17
-16.5,6.82560337633487e-08,9.317772290206795e-17
-16.493,6.87355021813274e-08,9.449138520238525e-17
-16.486,6.921833865266557e-08,9.582356811670193e-17
-16.479,6.970456683644743e-08,9.717453275713534e-17
-16.472,7.019421055795079e-08,9.85445439170786e-17
-16.465,7.068729380981644e-08,9.993387012310629e-17
-16.458,7.118384075322216e-08,1.0134278368760183e-16
-16.451,7.168387571906724e-08,1.0277156076213355e-16
-16.444,7.218742320916558e-08,1.0422048139158357e-16
-16.437,7.269450789744445e-08,1.0568982956903225e-16
-16.43,7.320515463115553e-08,1.0717989329142783e-16
-16.423000000000002,7.371938843209042e-08,1.0869096461602856e-16
-16.416,7.42372344978088e-08,1.1022333971765306e-16
-16.409,7.475871820287123e-08,1.117773189467262e-16
-16.402,7.528386510008334e-08,1.1335320688815092e-16
-16.395,7.58127009217487e-08,1.149513124210103e-16
-16.387999999999998,7.634525158092808e-08,1.1657194877910405e-16
-16.381,7.688154317271011e-08,1.1821543361234575e-16
-16.374,7.742160197549061e-08,1.1988208904902584e-16
-16.367,7.796545445225844e-08,1.2157224175894368e-16
-16.36,7.851312725189432e-08,1.23286223017443e-16
-16.353,7.906464721047446e-08,1.2502436877033574e-16
-16.346,7.962004135258772e-08,1.2678701969975557e-16
-16.339,8.017933689265793e-08,1.2857452129092676e-16
-16.332,8.074256123627819e-08,1.3038722389988268e-16
-16.325,8.130974198155457e-08,1.3222548282213957e-16
-16.318,8.188090692045651e-08,1.3408965836232926e-16
-16.311,8.245608404018087e-08,1.359801159048274e-16
-16.304,8.303530152452132e-08,1.3789722598536346e-16
-16.297,8.361858775525018e-08,1.398413643636495e-16
-16.29,8.420597131351006e-08,1.4181291209703358e-16
-16.283,8.479748098121224e-08,1.4381225561518105e-16
-16.276,8.539314574244939e-08,1.4583978679582406e-16
-16.269,8.59929947849137e-08,1.4789590304156388e-16
-16.262,8.659705750132795e-08,1.49981007357766e-16
-16.255,8.720536349088673e-08,1.5209550843155363e-16
-16.248,8.781794256070462e-08,1.5423982071190432e-16
-16.241,8.843482472727924e-08,1.56414364490892e-16
-16.234,8.905604021795954e-08,1.5861956598605654e-16
-16.227,8.968161947242949e-08,1.608558574239529e-16
-16.22,9.031159314419742e-08,1.6312367712486092e-16
-16.213,9.094599210209898e-08,1.6542346958870101e-16
-16.206,9.158484743181066e-08,1.6775568558216071e-16
-16.198999999999998,9.222819043737114e-08,1.7012078222703995e-16
-16.192,9.287605264271606e-08,1.725192230898513e-16
-16.185,9.35284657932238e-08,1.7495147827268466e-16
-16.178,9.41854618572686e-08,1.7741802450533998e-16
-16.171,9.48470730277897e-08,1.7991934523877744e-16
-16.164,9.551333172386616e-08,1.82455930739866e-16
-16.157,9.61842705923081e-08,1.850282781874869e-16
-16.15,9.685992250925397e-08,1.8763689176997372e-16
-16.143,9.754032058178254e-08,1.902822827839382e-16
-16.136,9.822549814953618e-08,1.929649697344907e-16
-16.129,9.891548878635211e-08,1.95685478436859e-16
-16.122,9.96103263019103e-08,1.9844434211946088e-16
-16.115,1.0031004474338768e-07,2.012421015284088e-16
-16.108,1.0101467839712754e-07,2.040793050335021e-16
-16.101,1.017242617903206e-07,2.0695650873571358e-16
-16.094,1.0243882969269438e-07,2.0987427657617687e-16
-16.087,1.0315841711821981e-07,2.1283318044673254e-16
-16.08,1.0388305932682435e-07,2.1583380030201015e-16
-16.073,1.0461279182612084e-07,2.188767242731059e-16
-16.066,1.0534765037314848e-07,2.219625487828626e-16
-16.059,1.0608767097612238e-07,2.2509187866276e-16
-16.052,1.0683288989620089e-07,2.2826532727147564e-16
-16.045,1.0758334364925945e-07,2.314835166150931e-16
-16.038,1.0833906900768288e-07,2.3474707746902947e-16
-16.031,1.0910010300216457e-07,2.380566495016584e-16
-16.024,1.0986648292352211e-07,2.414128813996915e-16
-16.017,1.106382463245258e-07,2.4481643099532893e-16
-16.009999999999998,1.1141543102173629e-07,2.4826796539518555e-16
-16.003,1.1219807509735886e-07,2.5176816111105155e-16
-15.995999999999999,1.129862169011106e-07,2.553177041924962e-16
-15.989,1.1377989505209677e-07,2.5891729036132306e-16
-15.982,1.1457914844070642e-07,2.625676251479487e-16
-15.975,1.1538401623051486e-07,2.662694240296743e-16
-15.968,1.1619453786020505e-07,2.700234125709325e-16
-15.961,1.1701075304549903e-07,2.738303265654952e-16
-15.954,1.1783270178110417e-07,2.776909121806926e-16
-15.947,1.186604243426732e-07,2.816059261036654e-16
-15.94,1.1949396128877681e-07,2.855761356896739e-16
-15.933,1.2033335346289237e-07,2.896023191125078e-16
-15.926,1.2117864199540434e-07,2.9368526551700747e-16
-15.919,1.2202986830561998e-07,2.978257751737391e-16
-15.911999999999999,1.2288707410379898e-07,3.020246596358516e-16
-15.905000000000001,1.237503013931963e-07,3.062827418981385e-16
-15.898,1.2461959247212276e-07,3.1060085655835907e-16
-15.891,1.2549498993601446e-07,3.1497984998080743e-16
-15.884,1.2637653667952255e-07,3.1942058046221423e-16
-15.876999999999999,1.2726427589861404e-07,3.239239183999711e-16
-15.870000000000001,1.2815825109268757e-07,3.284907464627271e-16
-15.863,1.2905850606670752e-07,3.331219597634076e-16
-15.856,1.2996508493334698e-07,3.3781846603464188e-16
-15.849,1.3087803211515206e-07,3.4258118580669554e-16
-15.841999999999999,1.3179739234671758e-07,3.474110525878922e-16
-15.835,1.3272321067687812e-07,3.5230901304757954e-16
-15.828,1.3365553247091806e-07,3.5727602720169263e-16
-15.821,1.3459440341279113e-07,3.623130686009032e-16
-15.814,1.3553986950736155e-07,3.67421124521452e-16
-15.806999999999999,1.364919770826574e-07,3.7260119615865337e-16
-15.8,1.374507727921396e-07,3.778542988231277e-16
-15.793,1.3841630361699076e-07,3.831814621398194e-16
-15.786,1.3938861686841377e-07,3.8858373024978883e-16
-15.779,1.4036776018995273e-07,3.940621620148816e-16
-15.772,1.4135378155982627e-07,3.9961783122526164e-16
-15.765,1.4234672929327883e-07,4.052518268098801e-16
-15.758,1.4334665204494825e-07,4.1096525304990933e-16
-15.751000000000001,1.4435359881124868e-07,4.167592297951788e-16
-15.744,1.453676189327742e-07,4.22634892683685e-16
-15.737,1.4638876209671286e-07,4.2859339336415996e-16
-15.73,1.4741707833928423e-07,4.346358997218133e-16
-15.722999999999999,1.4845261804819025e-07,4.4076359610723726e-16
-15.716000000000001,1.4949543196508303e-07,4.469776835685354e-16
-15.709,1.5054557118805424e-07,4.532793800867502e-16
-15.702,1.516030871741351e-07,4.596699208145682e-16
-15.695,1.526680317418208e-07,4.66150558318432e-16
-15.687999999999999,1.537404570736085e-07,4.727225628240411e-16
-15.681000000000001,1.5482041571855322e-07,4.793872224653128e-16
-15.674,1.559079605948457e-07,4.861458435368792e-16
-15.667,1.5700314499240173e-07,4.929997507501025e-16
-15.66,1.5810602257547612e-07,4.999502874927393e-16
-15.652999999999999,1.5921664738529144e-07,5.069988160922447e-16
-15.646,1.6033507384268472e-07,5.141467180827832e-16
-15.639,1.6146135675077727e-07,5.213953944760354e-16
-15.632,1.6259555129765613e-07,5.287462660357745e-16
-15.625,1.6373771305908126e-07,5.362007735563607e-16
-15.618,1.6488789800120754e-07,5.437603781451324e-16
-15.611,1.6604616248332725e-07,5.514265615087903e-16
-15.604,1.6721256326063207e-07,5.592008262438176e-16
-15.597,1.6838715748699286e-07,5.670846961309867e-16
-15.59,1.6957000271776204e-07,5.750797164340365e-16
-15.583,1.7076115691259257e-07,5.831874542025413e-16
-15.576,1.7196067843827834e-07,5.914094985790592e-16
-15.568999999999999,1.7316862607161439e-07,5.997474611106121e-16
-15.562000000000001,1.7438505900227557e-07,6.082029760645426e-16
-15.555,1.7561003683572007e-07,6.167777007488593e-16
-15.548,1.768436195961059e-07,6.254733158370443e-16
-15.541,1.7808586772923548e-07,6.342915256974952e-16
-15.533999999999999,1.7933684210551616e-07,6.432340587275768e-16
-15.527000000000001,1.8059660402294176e-07,6.523026676923844e-16
-15.52,1.8186521521009957e-07,6.614991300683166e-16
-15.513,1.8314273782919058e-07,6.708252483914327e-16
-15.506,1.844292344790791e-07,6.802828506107828e-16
-15.498999999999999,1.8572476819835871e-07,6.898737904466815e-16
-15.492,1.8702940246843985e-07,6.995999477540331e-16
-15.485,1.8834320121666414e-07,7.094632288908168e-16
-15.478,1.8966622881943212e-07,7.194655670917037e-16
-15.471,1.9099855010536135e-07,7.296089228470046e-16
-15.463999999999999,1.923402303584618e-07,7.39895284286923e-16
-15.457,1.9369133532133326e-07,7.503266675712233e-16
-15.45,1.950519311983906e-07,7.609051172844341e-16
-15.443,1.9642208465910304e-07,7.716327068365569e-16
-15.436,1.9780186284126462e-07,7.825115388694891e-16
-15.429,1.9919133335428235e-07,7.935437456691368e-16
-15.422,2.0059056428248936e-07,8.0473148958335e-16
-15.415,2.0199962418848145e-07,8.160769634457549e-16
-15.408,2.0341858211647526e-07,8.275823910055437e-16
-15.401,2.0484750759569352e-07,8.392500273633543e-16
-15.394,2.062864706437706e-07,8.510821594132645e-16
-15.387,2.0773554177018377e-07,8.630811062910354e-16
-15.379999999999999,2.0919479197970853e-07,8.752492198286706e-16
-15.373000000000001,2.10664292775896e-07,8.875888850153687e-16
-15.366,2.1214411616458075e-07,9.001025204650226e-16
-15.359,2.1363433465740375e-07,9.127925788902316e-16
-15.352,2.1513502127536972e-07,9.256615475830756e-16
-15.344999999999999,2.1664624955242353e-07,9.387119489026194e-16
-15.338000000000001,2.1816809353905205e-07,9.519463407692913e-16
-15.331,2.197006278059166e-07,9.65367317166278e-16
-15.324,2.2124392744750177e-07,9.789775086479086e-16
-15.317,2.2279806808579916e-07,9.92779582855288e-16
-15.309999999999999,2.243631258740114e-07,1.0067762450391498e-15
-15.303,2.2593917750028207e-07,1.0209702385900794e-15
-15.296,2.275263001914578e-07,1.0353643455762674e-15
-15.289,2.291245717168668e-07,1.0499613872887527e-15
-15.282,2.30734070392134e-07,1.064764224794445e-15
-15.274999999999999,2.3235487508301695e-07,1.0797757594968881e-15
-15.268,2.3398706520926856e-07,1.09499893370493e-15
-15.261,2.3563072074853322e-07,1.110436731209465e-15
-15.254,2.3728592224026003e-07,1.1260921778682146e-15
-15.247,2.3895275078965364e-07,1.1419683421988462e-15
-15.24,2.4063128807164646e-07,1.1580683359803942e-15
-15.233,2.423216163349012e-07,1.1743953148631813e-15
-15.225999999999999,2.4402381840584135e-07,1.1909524789873407e-15
-15.219000000000001,2.457379776927077e-07,1.2077430736100344e-15
-15.212,2.474641781896501e-07,1.2247703897415776e-15
-15.205,2.492025044808368e-07,1.2420377647904296e-15
-15.198,2.5095304174460446e-07,1.2595485832173838e-15
-15.190999999999999,2.527158757576296e-07,1.2773062771989136e-15
-15.184000000000001,2.5449109289913033e-07,1.2953143272998758e-15
-15.177,2.562787801551035e-07,1.3135762631557576e-15
-15.17,2.580790251225811e-07,1.3320956641644366e-15
-15.163,2.5989191601392696e-07,1.3508761601878012e-15
-15.155999999999999,2.617175416611582e-07,1.3699214322632016e-15
-15.149000000000001,2.6355599152029526e-07,1.3892352133249189e-15
-15.142,2.65407355675751e-07,1.408821288935892e-15
-15.135,2.6727172484473806e-07,1.4286834980296275e-15
-15.128,2.6914919038171923e-07,1.4488257336626988e-15
-15.120999999999999,2.7103984428288194e-07,1.4692519437777778e-15
-15.114,2.729437791906442e-07,1.4899661319774228e-15
-15.107,2.7486108839819934e-07,1.510972358308855e-15
-15.1,2.767918658540807e-07,1.5322747400596683e-15
-15.093,2.787362061667705e-07,1.5538774525648877e-15
-15.086,2.8069420460933296e-07,1.5757847300253215e-15
-15.079,2.8266595712408363e-07,1.5980008663374856e-15
-15.072,2.8465156032729077e-07,1.6205302159352253e-15
-15.065,2.866511115139075e-07,1.6433771946431724e-15
-15.058,2.886647086623426e-07,1.666546280542303e-15
-15.051,2.9069245043925933e-07,1.6900420148476248e-15
-15.044,2.9273443620441033e-07,1.7138690027982797e-15
-15.036999999999999,2.947907660155073e-07,1.7380319145601915e-15
-15.030000000000001,2.9686154063312076e-07,1.7625354861414003e-15
-15.023,2.9894686152562345e-07,1.7873845203204056e-15
-15.016,3.0104683087415473e-07,1.8125838875874386e-15
-15.009,3.0316155157763336e-07,1.838138527099161e-15
-15.001999999999999,3.0529112725779756e-07,1.864053447646735e-15
-14.995000000000001,3.074356622642801e-07,1.8903337286375297e-15
-14.988,3.0959526167972746e-07,1.9169845210907783e-15
-14.981,3.117700313249416e-07,1.9440110486471012e-15
-14.974,3.139600777640707e-07,1.9714186085924263e-15
-14.966999999999999,3.161655083098291e-07,1.9992125728962523e-15
-14.96,3.183864310287531e-07,2.0273983892645395e-15
-14.953,3.2062295474650257e-07,2.0559815822075567e-15
-14.946,3.2287518905318547e-07,2.0849677541226053e-15
-14.939,3.25143244308734e-07,2.1143625863921816e-15
-14.931999999999999,3.274272316483101e-07,2.1441718404975223e-15
-14.925,3.297272629877487e-07,2.1744013591478395e-15
-14.918,3.320434510290478e-07,2.205057067425593e-15
-14.911,3.3437590926588326e-07,2.236144973947724e-15
-14.904,3.367247519891759e-07,2.2676711720434406e-15
-14.897,3.3909009429268914e-07,2.299641840948496e-15
-14.89,3.414720520786691e-07,2.332063247016346e-15
-14.883,3.438707420635245e-07,2.36494174494638e-15
-14.876000000000001,3.462862817835427e-07,2.398283779029423e-15
-14.869,3.487187896006558e-07,2.432095884410929e-15
-14.862,3.511683847082316e-07,2.466384688371771e-15
-14.855,3.536351871369212e-07,2.5011569116273056e-15
-14.847999999999999,3.561193177605377e-07,2.5364193696446166e-15
-14.841000000000001,3.586208983019769e-07,2.572178973978337e-15
-14.834,3.611400513391883e-07,2.6084427336254313e-15
-14.827,3.636769003111729e-07,2.6452177563988563e-15
-14.82,3.6623156952403863e-07,2.6825112503208148e-15
-14.812999999999999,3.6880418415708856e-07,2.7203305250355138e-15
-14.806000000000001,3.7139487026895263e-07,2.758682993241843e-15
-14.799,3.740037548037712e-07,2.7975761721463883e-15
-14.792,3.766309655974066e-07,2.8370176849366976e-15
-14.785,3.792766313837139e-07,2.877015262275552e-15
-14.777999999999999,3.819408818008468e-07,2.9175767438161684e-15
-14.771,3.8462384739760663e-07,2.958710079738748e-15
-14.764,3.873256596398473e-07,3.0004233323088568e-15
-14.757,3.900464509169072e-07,3.042724677457506e-15
-14.75,3.927863545481039e-07,3.0856224063837762e-15
-14.743,3.955455047892636e-07,3.1291249271798674e-15
-14.736,3.983240368393002e-07,3.1732407664791234e-15
-14.729,4.011220868468407e-07,3.2179785711272883e-15
-14.722,4.0393979191689404e-07,3.263347109877273e-15
-14.715,4.06777290117573e-07,3.309355275107923e-15
-14.708,4.0963472048685725e-07,3.3560120845669133e-15
-14.701,4.125122230394065e-07,3.4033266831382613e-15
-14.693999999999999,4.154099387734224e-07,3.451308344634771e-15
-14.687000000000001,4.183280096775535e-07,3.499966473615666e-15
-14.68,4.2126657873786087e-07,3.5493106072300466e-15
-14.673,4.242257899448142e-07,3.5993504170860325e-15
-14.666,4.272057883003555e-07,3.6500957111465634e-15
-14.658999999999999,4.3020671982500114e-07,3.701556435651741e-15
-14.652000000000001,4.3322873156499403e-07,3.753742677068273e-15
-14.645,4.362719715995171e-07,3.806664664066597e-15
-14.638,4.393365890479387e-07,3.860332769525547e-15
-14.631,4.4242273407712773e-07,3.914757512565617e-15
-14.623999999999999,4.4553055790880886e-07,3.96994956061069e-15
-14.617,4.486602128269693e-07,4.025919731478828e-15
-14.61,4.518118521853295e-07,4.0826789955027605e-15
-14.603,4.549856304148461e-07,4.1402384776798984e-15
-14.596,4.581817030312882e-07,4.198609459853032e-15
-14.588999999999999,4.6140022664285435e-07,4.257803382921547e-15
-14.582,4.6464135895784303e-07,4.317831849083823e-15
-14.575,4.679052587923894e-07,4.378706624111457e-15
-14.568,4.71192086078236e-07,4.440439639655195e-15
-14.561,4.745020018705782e-07,4.503042995583724e-15
-14.554,4.778351683559522e-07,4.5665289623552246e-15
-14.547,4.811917488601827e-07,4.630909983422423e-15
-14.54,4.845719078563868e-07,4.696198677671572e-15
-14.533,4.879758109730299e-07,4.762407841895725e-15
-14.526,4.914036250020466e-07,4.829550453303042e-15
-14.519,4.948555179070103e-07,4.897639672060309e-15
-14.512,4.983316588313639e-07,4.966688843872378e-15
-14.504999999999999,5.018322181067092e-07,5.036711502597995e-15
-14.498000000000001,5.053573672611483e-07,5.107721372902383e-15
-14.491,5.089072790276989e-07,5.179732372947523e-15
-14.484,5.124821273527448e-07,5.252758617119899e-15
-14.477,5.160820874045704e-07,5.3268144187971736e-15
-14.469999999999999,5.197073355819393e-07,5.401914293153569e-15
-14.463000000000001,5.233580495227347e-07,5.478072960004826e-15
-14.456,5.270344081126742e-07,5.555305346693537e-15
-14.449,5.307365914940611e-07,5.6336265910146785e-15
-14.442,5.344647810746229e-07,5.713052044182892e-15
-14.434999999999999,5.382191595363961e-07,5.793597273841293e-15
-14.428,5.419999108446735e-07,5.87527806711268e-15
-14.421,5.458072202570295e-07,5.9581104336941094e-15
-14.414,5.496412743323842e-07,6.042110608994545e-15
-14.407,5.535022609401556e-07,6.127295057317281e-15
-14.399999999999999,5.573903692694606e-07,6.213680475086913e-15
-14.393,5.613057898383826e-07,6.301283794121811e-15
-14.386,5.652487145033168e-07,6.390122184953044e-15
-14.379,5.692193364683577e-07,6.480213060189548e-15
-14.372,5.73217850294777e-07,6.571574077931308e-15
-14.365,5.772444519105523e-07,6.66422314523028e-15
-14.358,5.812993386199684e-07,6.758178421600253e-15
-14.350999999999999,5.853827091132864e-07,6.85345832257621e-15
-14.344000000000001,5.894947634764744e-07,6.95008152332369e-15
-14.337,5.936357032010231e-07,7.048066962299464e-15
-14.33,5.978057311938044e-07,7.147433844963181e-15
-14.323,6.020050517870253e-07,7.248201647541981e-15
-14.315999999999999,6.062338707482364e-07,7.350390120847786e-15
-14.309000000000001,6.104923952904093e-07,7.454019294148428e-15
-14.302,6.147808340821032e-07,7.55910947909373e-15
-14.295,6.190993972576736e-07,7.665681273696296e-15
-14.288,6.234482964275814e-07,7.773755566369068e-15
-14.280999999999999,6.27827744688757e-07,7.883353540019421e-15
-14.274000000000001,6.322379566350383e-07,7.994496676200971e-15
-14.267,6.366791483676974e-07,8.107206759324327e-15
-14.26,6.411515375060144e-07,8.221505880926524e-15
-14.253,6.456553431979532e-07,8.337416444001335e-15
-14.245999999999999,6.501907861308949e-07,8.454961167390224e-15
-14.239,6.547580885424473e-07,8.574163090235185e-15
-14.232,6.593574742313469e-07,8.695045576494827e-15
-14.225,6.639891685684094e-07,8.817632319523352e-15
-14.218,6.686533985075851e-07,8.941947346714868e-15
-14.211,6.733503925970744e-07,9.068015024212685e-15
-14.204,6.780803809905273e-07,9.195860061685173e-15
-14.197,6.828435954583227e-07,9.325507517168987e-15
-14.19,6.876402693989203e-07,9.456982801980393e-15
-14.183,6.924706378503039e-07,9.590311685696135e-15
-14.176,6.973349375014943e-07,9.72552030120426e-15
-14.169,7.022334067041476e-07,9.862635149826254e-15
-14.161999999999999,7.07166285484236e-07,1.000168310651144e-14
-14.155000000000001,7.121338155538031e-07,1.0142691425104364e-14
-14.148,7.171362403228212e-07,1.0285687743687025e-14
